,weight
1666,1845627.485
1667,1649003.138
1668,1907134.417
1669,2260334.128
1670,1802498.266
1671,2129344.179
1672,1489593.54
1673,2048796.403
1674,2268956.445
1675,1983086.078
1676,1974914.148
1677,1511693.17
1678,2079681.985
1679,1784690.662
1680,1816019.023
1681,2080719.903
1682,2112505.55
1683,1572197.294
1684,1731703.166
1685,3285132.645
1686,1885875.702
1687,2025686.648
1688,1745583.952
1689,2006398.156
1690,1577126.595
1691,1955608.526
1692,2286604.741
1693,1969863.789
1694,1984877.513
1695,2019096.27
1696,1738010.263
1697,2182715.376
1698,1472868.009
1699,2342657.094
1700,1631542.695
1701,1927302.852
1702,1928909.921
1703,1817649.718
1704,1774263.964
1705,1625621.096
1706,1489684.177
1707,2251590.059
1708,2078275.678
1709,2030266.013
1710,1975037.009
1711,2459155.334
1712,1726172.835
1713,1639825.263
1714,2274274.056
1715,2134305.027
1716,1991608.013
1717,1676583.205
1718,1689258.334
1719,1659286.528
1720,1668343.212
1721,2016907.891
1722,1662473.115
1723,1982884.101
1724,1613813.148
1725,2166586.922
1726,1538591.06
1727,2103854.295
1728,2236398.894
1729,2626388.985
1730,1651657.07
1731,1823130.887
1732,1971501.737
1733,1592163.885
1734,2186875.225
1735,1874015.506
1736,1913600.08
1737,1724178.254
1738,2126967.203
1739,1838517.582
1740,2225193.317
1741,1661464.015
1742,1831590.667
1743,1831804.527
1744,1571811.285
1745,1856537.904
1746,1648711.937
1747,2022057.432
1748,1765912.333
1749,1672510.253
1750,1608872.332
1751,1667014.392
1752,1520007.301
1753,1891971.601
1754,1751698.155
1755,1571515.353
1756,1898730.805
1757,2298544.177
1758,2196776.7
1759,1789316.931
1760,1748883.727
1761,1912744.713
1762,1619271.731
1763,1762803.094
1764,2000651.071
1765,2111785.221
1766,2090763.351
1767,1408896.263
1768,1715263.829
1769,1954207.586
1770,1932361.425
1771,1804145.345
1772,1877879.659
1773,1605242.116
1774,1831866.635
1775,1635250.983
1776,1796556.829
1777,1431737.049
1778,2482261.291
1779,1925569.306
1780,1621707.397
1781,1909592.204
1782,1603066.333
1783,1935355.02
1784,1952745.788
1785,1449010.715
1786,1803609.578
1787,2041487.055
1788,1652296.278
1789,1965831.309
1790,1786767.14
1791,1544094.82
1792,1874264.161
1793,1565883.855
1794,1755045.505
1795,1980820.57
1796,1538196.011
1797,1654387.932
1798,1575901.012
1799,2102329.4
1800,1844383.936
1801,2215138.1
1802,2105596.375
1803,1872040.684
1804,1373351.988
1805,1580321.805
1806,2517754.765
1807,2335522.394
1808,2064455.199
1809,1807822.559
1810,2099083.49
1811,1758725.972
1812,1871210.977
1813,1742528.371
1814,1821766.965
1815,1902174.328
1816,1526805.602
1817,1926194.021
1818,1564460.231
1819,1874979.572
1820,1884626.842
1821,2065227.08
1822,1744411.423
1823,1538028.333
1824,1632586.269
1825,1868170.363
1826,1761543.25
1827,1837653.361
1828,1630938.166
1829,1748599.306
1830,1601714.324
1831,2237017.416
1832,2046224.275
1833,1821416.828
1834,2205864.404
1835,2064715.083
1836,1866293.056
1837,1655156.034
1838,1785057.153
1839,1872977.804
1840,2019897.179
1841,1410558.108
1842,2242809.251
1843,2084839.866
1844,1955398.153
1845,1800475.145
1846,1763217.733
1847,2188493.064
1848,1802092.01
1849,1937994.765
1850,1844720.52
1851,2153086.781
1852,2147990.826
1853,1727240.802
1854,2209667.116
1855,1937831.513
1856,1831271.057
1857,2735834.743
1858,2002920.824
1859,1916254.562
1860,1790449.329
1861,1964778.903
1862,1670539.208
1863,1856570.488
1864,1974895.834
1865,1761923.317
1866,2141431.694
1867,2009497.309
1868,2359181.894
1869,1696733.136
1870,1822480.25
1871,1830088.072
1872,2179368.066
1873,1953248.659
1874,1976773.799
1875,2368885.05
1876,2275012.009
1877,1544155.857
1878,1993997.537
1879,1830260.658
1880,2110018.658
1881,2346369.536
1882,1589603.869
1883,1500461.093
1884,1713855.917
1885,1851537.947
1886,2065290.281
1887,1883574.87
1888,1908946.58
1889,1668642.412
1890,1731630.913
1891,1984370.267
1892,1661113.151
1893,2494108.724
1894,2137383.521
1895,1829891.536
1896,1846475.303
1897,1683650.001
1898,1849098.193
1899,1908542.246
1900,2034123.799
1901,1878288.534
1902,2046894.658
1903,1622546.229
1904,1792750.16
1905,1703753.839
1906,1551322.68
1907,1584838.013
1908,1644436.687
1909,2079242.434
1910,1734531.069
1911,1594509.133
1912,2010225.84
1913,1837545.882
1914,2348504.921
1915,2247256.579
1916,1933033.386
1917,1967317.946
1918,1943823.527
1919,1982975.021
1920,1814849.851
1921,1722633.261
1922,2040410.49
1923,1681153.482
1924,1701787.713
1925,1838477.711
1926,1732008.749
1927,1603649.662
1928,2011210.964
1929,1812902.285
1930,2208266.959
1931,1853650.209
1932,1748245.497
1933,1603004.022
1934,1930792.726
1935,1752108.773
1936,2086146.646
1937,2180856.185
1938,1832706.208
1939,2194016.682
1940,1781213.281
1941,1728254.267
1942,1700010.569
1943,1896511.237
1944,1908697.031
1945,2159830.57
1946,2202820.97
1947,1707210.577
1948,1804834.312
1949,1935828.223
1950,1791425.229
1951,1742275.63
1952,2058560.275
1953,1984362.874
1954,2081898.817
1955,1820281.552
1956,1799978.085
1957,2134351.936
1958,2033681.531
1959,1893531.627
1960,1784747.668
1961,1951550.3
1962,1758643.299
1963,1537362.759
1964,2701742.612
1965,1677272.136
1966,1991989.538
1967,1675988.964
1968,1652826.111
1969,1851146.853
1970,1711559.946
1971,1570875.755
1972,2363566.771
1973,1862777.282
1974,1590332.234
1975,1498059.443
1976,2028821.382
1977,1636752.652
1978,2194900.628
1979,1764990.401
1980,2027539.278
1981,2099412.689
1982,1975874.446
1983,2252904.798
1984,1837015.861
1985,1599133.136
1986,2160281.873
1987,2344818.82
1988,1893334.418
1989,2436687.343
1990,1780223.249
1991,1565905.614
1992,2055121.314
1993,1986261.302
1994,1564804.733
1995,1849896.101
1996,1937802.442
1997,1798782.851
1998,2048944.344
1999,1570060.145
2000,1832079.928
2001,2258353.797
2002,2612648.747
2003,2111326.073
2004,1606177.279
2005,1970953.452
2006,2250975.98
2007,1926224.266
2008,1877999.161
2009,1889504.951
2010,2191478.128
2011,1653594.437
2012,1803143.701
2013,1870325.95
2014,2146952.314
2015,1704353.604
2016,2300141.91
2017,1466737.978
2018,1686258.319
2019,1438228.95
2020,1575211.88
2021,2535156.415
2022,1851495.558
2023,1740830.55
2024,1789377.279
2025,1952323.747
2026,1694453.003
2027,1674052.971
2028,1648598.127
2029,1695060.85
2030,2057046.547
2031,1875894.986
2032,1718547.079
2033,2204811.281
2034,1650176.46
2035,1891320.903
2036,2073065.501
2037,1751571.169
2038,1723078.431
2039,1643341.338
2040,2116993.529
2041,1865583.085
2042,1816382.853
2043,2128573.874
2044,1570712.358
2045,1996112.616
2046,1837165.047
2047,2023511.685
2048,1865910.041
2049,2092312.231
2050,1695054.9
2051,1714678.503
2052,1889567.282
2053,1618772.359
2054,1582094.757
2055,1582088.719
2056,1567087.514
2057,1480517.649
2058,1965506.085
2059,2239250.259
2060,1739205.325
2061,1653167.365
2062,1693126.499
2063,1943430.896
2064,2042179.748
2065,1765010.647
2066,1503987.952
2067,1947289.601
2068,2047024.237
2069,1960917.835
2070,1452655.254
2071,1720987.097
2072,1657186.538
2073,2152215.452
2074,1775912.227
2075,1443301.49
2076,2169598.311
2077,1575772.457
2078,2151147.109
2079,1850134.89
2080,1915805.383
2081,1952083.745
2082,1725340.792
2083,1953051.323
2084,1666478.019
2085,1759623.789
2086,1726124.332
2087,1456941.936
2088,2060042.713
2089,1927783.001
2090,1568236.897
2091,1589303.242
2092,2108836.377
2093,1545764.297
2094,1829378.891
2095,1952246.433
2096,1964848.312
2097,2358589.422
2098,1495695.582
2099,1880787.745
2100,1680043.132
2101,1750777.563
2102,1508463.949
2103,1861752.016
2104,1878405.978
2105,1966085.335
2106,1997245.839
2107,1534237.198
2108,2131316.041
2109,2017363.152
2110,1931920.3
2111,1937656.134
2112,1712979.349
2113,1686911.925
2114,2035330.536
2115,1824690.847
2116,1662732.514
2117,2232571.094
2118,1502989.474
2119,1831838.498
2120,2619415.067
2121,1552544.848
2122,1530260.861
2123,1880489.586
2124,1556469.586
2125,1954956.383
2126,2077377.125
2127,1926386.144
2128,1947881.426
2129,1703319.99
2130,2211532.896
2131,1835376.184
2132,1639171.117
2133,1601756.235
2134,1746024.524
2135,2303859.376
2136,1945165.027
2137,1824673.592
2138,2148736.518
2139,2091102.551
2140,1757471.336
2141,2007995.211
2142,1695566.297
2143,1638223.197
2144,2359015.151
2145,1876240.291
2146,1799014.502
2147,1757508.01
2148,1625721.826
2149,2276290.767
2150,1820586.479
2151,1873651.162
2152,1576767.198
2153,1839376.337
2154,2018262.259
2155,1588190.525
2156,2372222.782
2157,2090971.976
2158,2076177.55
2159,1577715.363
2160,1975444.852
2161,1876752.231
2162,1526553.486
2163,2280521.283
2164,1964687.562
2165,1450668.392
2166,1765799.273
2167,1684188.066
2168,1490097.932
2169,2083863.717
2170,1797352.555
2171,1845298.136
2172,2241161.818
2173,1978589.801
2174,1482148.952
2175,1925695.383
2176,1538255.612
2177,2158908.35
2178,2254355.801
2179,1986777.206
2180,2206486.826
2181,1499963.613
2182,1419705.241
2183,2169511.54
2184,2046422.707
2185,2657201.83
2186,2355274.301
2187,2112551.647
2188,1583165.951
2189,1450244.062
2190,1945896.379
2191,2436911.543
2192,1844641.377
2193,1864021.023
2194,1892008.28
2195,1621126.19
2196,1595390.425
2197,2563773.387
2198,2373608.632
2199,2025611.571
2200,1870259.76
2201,2228222.158
2202,1688766.102
2203,2264702.263
2204,1580469.815
2205,1826899.877
2206,1441672.898
2207,1866383.324
2208,1805193.1
2209,1778445.48
2210,2180159.931
2211,1907464.004
2212,1858673.022
2213,1944753.329
2214,2373407.873
2215,1978561.66
2216,2196483.237
2217,2201367.702
2218,1533944.038
2219,2252901.888
2220,1871399.322
2221,1748640.041
2222,1875571.314
2223,1898109.449
2224,1949152.879
2225,1973725.931
2226,1763914.125
2227,1897919.297
2228,2036012.664
2229,2329407.474
2230,2285715.114
2231,2068057.691
2232,1992174.367
2233,1948373.918
2234,1842795.382
2235,1848076.656
2236,1873030.971
2237,2015149.284
2238,2831290.931
2239,1966658.277
2240,1953843.927
2241,1911287.628
2242,2082690.716
2243,2020626.802
2244,1518834.813
2245,1474897.177
2246,1838154.751
2247,2093273.202
2248,2271453.983
2249,1721206.945
2250,1520503.792
2251,1479872.332
2252,1785125.429
2253,2056551.462
2254,1556673.016
2255,1906495.957
2256,2118526.521
2257,1570694.022
2258,1875497.061
2259,1932361.087
2260,1375654.388
2261,2087830.121
2262,2366873.271
2263,1968261.712
2264,1844090.119
2265,1657828.552
2266,1643266.635
2267,2035797.621
2268,1960749.912
2269,2051953.69
2270,2008518.152
2271,2473373.493
2272,2011295.855
2273,1782134.236
2274,2072341.091
2275,1537505.736
2276,1637413.638
2277,2293671.63
2278,1897264.383
2279,1802666.095
2280,1775810.034
2281,1681204.85
2282,1727936.957
2283,1576146.865
2284,2334331.253
2285,2033093.969
2286,2042822.301
2287,2064757.213
2288,2059657.982
2289,1801005.999
2290,1592657.923
2291,1609957.041
2292,1854382.078
2293,1787955.449
2294,1911877.929
2295,1784468.99
2296,1941469.071
2297,1599292.602
2298,2105594.882
2299,2726805.665
2300,1981622.037
2301,1912285.784
2302,1377970.696
2303,1994523.835
2304,1884312.844
2305,1951913.837
2306,1667135.648
2307,2247119.495
2308,1998729.624
2309,1694473.691
2310,1848860.194
2311,1821104.255
2312,2341968.476
2313,2131091.549
2314,1944945.442
2315,1465210.334
2316,1769709.192
2317,2024097.912
2318,1928334.899
2319,2493942.013
2320,1646164.995
2321,1685744.069
2322,1724670.978
2323,1697170.702
2324,1540886.4
2325,1885825.972
2326,1854415.393
2327,1685737.795
2328,1923739.4
2329,1796648.949
2330,2341420.447
2331,1784291.197
2332,1892985.24
2333,1762833.142
2334,1680412.53
2335,1696585.098
2336,2497239.057
2337,2597028.259
2338,1643066.237
2339,1557190.975
2340,2514821.609
2341,1721983.845
2342,1591893.911
2343,2026547.574
2344,1528889.57
2345,1508988.172
2346,1761498.762
2347,1546001.595
2348,2071438.491
2349,1831475.608
2350,2361656.317
2351,2108199.508
2352,2123436.635
2353,1786756.59
2354,2017877.771
2355,1609243.515
2356,1842376.089
2357,2557977.341
2358,1565482.814
2359,1491598.127
2360,2240051.302
2361,2412868.335
2362,2264886.067
2363,1741280.271
2364,1888764.719
2365,2104748.191
2366,1741312.708
2367,1945232.219
2368,1796887.545
2369,1485661.373
2370,1538820.185
2371,1636033.252
2372,1822066.579
2373,1827426.983
2374,1770458.666
2375,1833604.195
2376,2910844.092
2377,2181099.364
2378,1927808.322
2379,2287420.514
2380,1748699.692
2381,1521770.354
2382,1838065.13
2383,1578029.613
2384,1771721.11
2385,1664201.441
2386,2256980.358
2387,2243000.644
2388,2252129.181
2389,1958794.751
2390,1985855.215
2391,1930899.518
2392,2207368.405
2393,1878486.534
2394,2153598.377
2395,1541905.552
2396,1718159.202
2397,1494608.765
2398,1529252.396
2399,1973984.573
2400,1995156.248
2401,1625719.392
2402,1612941.06
2403,2110984.188
2404,1781545.644
2405,2209090.554
2406,1857873.957
2407,1975745.04
2408,1873919.068
2409,1716686.994
2410,1715415.45
2411,1509102.228
2412,2432284.116
2413,1661704.449
2414,1764207.946
2415,1649346.873
2416,1556402.118
2417,1814872.398
2418,2280103.872
2419,1839874.807
2420,2151640.575
2421,1392330.877
2422,1669456.819
2423,1714451.138
2424,1994218.409
2425,1757165.922
2426,1832342.672
2427,2524239.526
2428,1740765.244
2429,1547432.235
2430,2175043.174
2431,1573049.244
2432,1658145.034
2433,1514536.222
2434,1852520.453
2435,1904213.887
2436,2105246.235
2437,2338482.215
2438,1480460.126
2439,1469327.072
2440,1960906.376
2441,1954968.247
2442,1863513.206
2443,1466208.195
2444,1943710.234
2445,2247291.826
2446,2021145.462
2447,1915169.5
2448,1628573.972
2449,1929792.441
2450,1782368.68
2451,1771933.377
2452,1807961.888
2453,1763228.961
2454,2169015.141
2455,1823423.868
2456,1932091.423
2457,1728118.549
2458,2031089.416
2459,1841507.932
2460,1728914.63
2461,2130615.391
2462,1985957.894
2463,1856187.452
2464,1902758.104
2465,2471473.144
2466,1935982.403
2467,1582539.371
2468,1560353.9
2469,1822149.821
2470,1672383.018
2471,1876081.885
2472,1905487.782
2473,1933246.259
2474,2221424.553
2475,1941572.886
2476,1483754.617
2477,1823761.115
2478,1777825.446
2479,2298582.344
2480,1817023.692
2481,1504604.899
2482,1806401.112
2483,1842696.351
2484,1887397.463
2485,2479785.87
2486,1661192.387
2487,1828619.673
2488,2079779.074
2489,2098876.659
2490,1804540.222
2491,1655039.351
2492,1899878.699
2493,1859172.622
2494,1769040.369
2495,1750281.22
2496,1735915.075
2497,2005784.853
2498,2597359.145
2499,1635359.814
2500,1505585.666
2501,2525208.96
2502,2246118.399
2503,1621823.531
2504,1844133.057
2505,2009733.47
2506,2410174.945
2507,2115189.678
2508,1663131.654
2509,1738497.022
2510,1759573.311
2511,2577015.799
2512,1748206.923
2513,1980272.562
2514,1714245.848
2515,2039342.379
2516,1746844.167
2517,1487044.774
2518,1826131.985
2519,1841298.686
2520,1372727.085
2521,1874685.734
2522,1564979.136
2523,1946288.707
2524,2424009.505
2525,1785492.991
2526,1752093.003
2527,2068768.247
2528,1655103.817
2529,1659994.462
2530,1823627.262
2531,2506334.188
2532,1659374.388
2533,2110499.537
2534,1616476.501
2535,1944696.26
2536,2093896.71
2537,1831701.231
2538,1514741.864
2539,1999164.315
2540,1697538.426
2541,1755449.378
2542,1920541.951
2543,1490523.638
2544,2037770.27
2545,1913959.414
2546,2142549.13
2547,1545098.428
2548,1436368.09
2549,1712918.313
2550,1888675.072
2551,1772877.056
2552,1685982.088
2553,2056144.632
2554,1760820.7
2555,1932454.385
2556,1782172.513
2557,2375757.826
2558,1704074.673
2559,1626386.3
2560,1871332.198
2561,1889217.152
2562,1932171.223
2563,1748660.281
2564,1518993.819
2565,1617346.599
2566,2014038.12
2567,1715964.429
2568,2290017.397
2569,2026013.173
2570,1406027.096
2571,1823845.748
2572,1871420.176
2573,1691743.342
2574,1813199.673
2575,1668049.669
2576,1824517.137
2577,2007708.484
